Panel_ID,Ubicacion,Latitud,Longitud,Grado_inclinacion,Temperatura_C,Humedad (%),Viento (m/s),Nubosidad (%),Eficiencia_inicial (%),Eficiencia_actual (%),Fecha_medicion,Costo_instalacion (CLP),Costo_instalacion (USD),Costo_mantenimiento (CLP),Costo_mantenimiento (USD),Produccion_energia (kWh),Vida_util (años),Incentivos_fiscales (CLP),Incentivos_fiscales (USD),Cantidad_paneles
19096,Pirque,-33.42252504956877,-70.58358156925797,23,28.55,40.64,0.3353980962816738,65.43,88.91,88.84,2026-07-03,1070674,1189.6377777777775,272177,156.17,3041.0,24,165386,183.76222222222225,8
56431,Pirque,-33.26447240937702,-70.83093313071257,36,34.06,65.1,2.020282120935052,42.9,88.74,85.06,2026-07-04,1027801,1142.0011111111112,453571,135.89888888888888,5701.0,21,165062,183.40222222222224,6
68286,Pirque,-33.30503932629558,-70.62736875749306,24,11.83,52.95,5.091884723001938,79.81,87.45,86.72,2026-07-05,1508190,1675.7666666666669,309818,112.36222222222224,5210.0,25,102417,113.79666666666668,10
84593,Lampa,-33.64905835400435,-70.61174940276008,26,28.82,63.09,0.8410746454442319,32.93,88.7,88.06,2026-07-06,1831029,2034.4766666666667,272883,68.61222222222223,3007.0,21,175045,194.49444444444444,7
45812,Batuco,-33.48913089388368,-70.53815700218038,26,26.71,51.67,4.887338293621923,22.21,80.62,79.9,2026-07-07,1058350,1175.9444444444443,368958,124.64333333333332,3415.0,24,160604,178.4488888888889,5
12284,Batuco,-33.23071972228044,-70.65042510622071,23,30.57,57.5,7.786004093061497,32.89,88.06,86.27,2026-07-08,1155885,1284.3166666666666,388213,124.36888888888888,5581.0,24,182683,202.98111111111112,10
35243,Batuco,-33.67506354877751,-70.91736068664511,32,24.34,75.15,5.756049120003021,64.23,88.91,88.4,2026-07-09,1065811,1184.2344444444443,262221,101.26555555555557,3510.0,20,66702,74.11333333333333,6
57700,Colina,-33.57400446032423,-70.95914156430939,23,12.54,65.24,0.989278878393992,6.56,85.52,85.24,2026-07-10,1167660,1297.4,425378,120.84444444444443,4472.0,27,148835,165.37222222222223,10
54183,Lampa,-33.63308607535252,-70.74650517685399,32,14.29,76.56,3.169254384725211,0.2,87.4,83.25,2026-07-11,1634950,1816.611111111111,410669,145.1511111111111,5338.0,28,179232,199.14666666666668,5
27580,Chicureo,-33.33919309779517,-70.51492885387233,20,25.47,75.86,1.9620025135261647,16.33,80.79,78.53,2026-07-12,1951606,2168.451111111111,384936,73.4811111111111,5568.0,20,117271,130.3011111111111,7
68714,Lampa,-33.29968487068349,-70.67248418914572,20,16.92,41.89,0.1050842314243905,48.95,93.98,90.51,2026-07-13,1580320,1755.911111111111,465585,129.94333333333333,4260.0,21,187350,208.16666666666663,5
15232,Chicureo,-33.31474629225724,-70.55107774493834,31,21.84,75.85,7.504859225547184,84.15,86.32,81.94,2026-07-14,1490897,1656.5522222222223,150846,103.99111111111112,3528.0,26,155357,172.61888888888888,8
33402,Batuco,-33.39470796885629,-70.56944240612641,38,10.49,36.98,3.0607866316397656,97.75,83.44,80.79,2026-07-15,1213244,1348.048888888889,160954,139.13666666666666,3898.0,21,129722,144.13555555555556,6
52941,Chicureo,-33.580211040098824,-70.98601594548715,32,21.34,39.14,0.3774207060854517,88.86,85.7,84.29,2026-07-16,1711151,1901.2788888888888,491383,108.56222222222222,3238.0,27,142375,158.19444444444446,8
61854,Colina,-33.52860401784235,-70.96289273889681,25,27.62,73.94,8.442174246332065,92.94,84.43,80.5,2026-07-17,1661059,1845.621111111111,394761,65.54888888888888,3961.0,22,119874,133.19333333333333,10
50412,Pirque,-33.326705534700984,-70.63746994037994,20,23.38,51.89,6.082788388197647,95.78,83.18,81.04,2026-07-18,1440537,1600.5966666666666,458658,120.37555555555556,4383.0,21,126442,140.4911111111111,5
83495,Lampa,-33.3048535711982,-70.63521453042412,36,27.28,36.2,7.096759400275574,20.77,81.32,80.05,2026-07-19,1979888,2199.875555555556,287541,149.89,5501.0,23,116806,129.78444444444443,9
54239,Lampa,-33.266364722646365,-70.61835031374147,35,22.75,59.53,4.091891366068204,44.5,84.94,82.53,2026-07-20,1543735,1715.2611111111112,454245,121.33666666666667,4865.0,25,121082,134.53555555555556,8
76235,Lampa,-33.24977937235806,-70.83375405454201,37,32.71,78.74,9.897790859541791,49.61,81.11,80.39,2026-07-21,1211697,1346.33,214323,72.62555555555555,5126.0,24,78462,87.18,8
15284,Chicureo,-33.26409012453713,-70.82754267589206,27,18.52,67.89,0.1666629040996425,3.78,93.89,90.9,2026-07-22,1172316,1302.5733333333333,241922,115.86222222222224,5464.0,20,138013,153.34777777777776,6
55199,Chicureo,-33.677761386088115,-70.696617163564,36,22.26,47.33,0.4803948258110124,32.43,83.35,81.38,2026-07-23,1992420,2213.8,339139,117.66333333333333,5969.0,25,152716,169.68444444444444,6
54803,Batuco,-33.41567284376858,-70.7874524238268,38,28.56,76.7,7.825081059433579,84.21,80.22,79.02,2026-07-24,1464471,1627.19,330448,61.01888888888889,4787.0,27,136887,152.09666666666666,6
12170,Chicureo,-33.579846435456865,-70.93304311467783,31,15.95,65.31,4.1174239491809095,93.64,81.79,79.81,2026-07-25,1772690,1969.655555555556,326659,105.12555555555556,4220.0,20,145227,161.36333333333334,10
12816,Colina,-33.31217441812012,-70.94117367656655,30,27.36,78.59,9.542752822207458,35.28,88.97,87.94,2026-07-26,1369254,1521.3933333333334,385659,134.4188888888889,3793.0,21,73463,81.62555555555555,10
39345,Batuco,-33.54547334333654,-70.74086850184804,33,29.37,68.66,8.524602113791257,82.38,81.01,77.6,2026-07-27,1156432,1284.9244444444444,479728,128.67555555555555,3151.0,21,81965,91.07222222222222,7
93982,Lampa,-33.69150804659671,-70.7616375523239,29,14.93,63.23,0.2945829520678622,6.02,80.38,77.23,2026-07-28,1042186,1157.9844444444443,254537,123.03555555555556,5902.0,29,76459,84.95444444444445,9
87759,Chicureo,-33.45096324200235,-70.62181161195814,30,30.19,54.11,5.244027649157275,86.47,92.67,89.41,2026-07-29,1598092,1775.6577777777777,490621,107.51,3754.0,28,88228,98.03111111111112,9
82416,Colina,-33.38894137137993,-70.98647895524337,22,21.95,50.15,0.8612496248580559,73.68,87.06,86.14,2026-07-30,1247326,1385.9177777777777,391983,67.2311111111111,4334.0,23,127461,141.6233333333333,6
19162,Colina,-33.689505349155304,-70.68088106795587,25,17.58,77.76,7.515534296364958,59.59,85.58,82.81,2026-07-31,1928890,2143.211111111111,192533,73.27444444444444,3036.0,29,186481,207.20111111111112,5
21265,Batuco,-33.665956220528294,-70.56108330296206,20,14.48,32.16,3.7944203823239375,64.96,82.69,80.34,2026-08-01,1321355,1468.1722222222222,413972,111.31777777777778,3869.0,23,51174,56.86,8
48677,Chicureo,-33.694969484197024,-70.5536096203464,26,16.13,43.44,2.446229019757596,63.75,85.64,85.13,2026-08-02,1531039,1701.1544444444444,151917,93.30222222222224,3923.0,28,109221,121.35666666666668,7
28361,Colina,-33.27031431265694,-70.51422626223678,29,27.91,45.88,8.810496319577236,87.26,87.86,84.17,2026-08-03,1342242,1491.38,432762,76.84333333333333,4280.0,29,165555,183.95,8
30141,Lampa,-33.6912801524415,-70.64071892926992,28,21.66,69.58,1.9760753003490328,32.18,80.31,79.45,2026-08-04,1699980,1888.8666666666663,182254,105.74666666666668,4942.0,21,164323,182.5811111111111,8
32147,Colina,-33.57774798563124,-70.80259234416798,23,20.33,32.12,4.814827041702601,89.78,80.64,79.04,2026-08-05,1754003,1948.8922222222225,411987,132.84777777777776,4341.0,25,91353,101.50333333333332,5
20218,Batuco,-33.57402774596839,-70.84540460471615,32,13.36,58.69,8.885274320820953,78.92,91.39,87.72,2026-08-06,1866280,2073.6444444444446,197362,62.31777777777778,3317.0,23,115065,127.85,6
73580,Lampa,-33.31956215491368,-70.93603119039665,29,25.29,66.0,5.761670807534948,6.96,89.25,85.66,2026-08-07,1287202,1430.2244444444443,432272,94.18555555555557,4318.0,22,117978,131.08666666666667,10
85009,Chicureo,-33.32177837371579,-70.52804530804246,29,18.47,54.83,2.741911191222308,48.08,91.14,89.02,2026-08-08,1055342,1172.6022222222225,392353,60.18222222222222,5541.0,22,139229,154.6988888888889,6
54486,Colina,-33.29799452110654,-70.76245013013131,29,25.82,70.95,9.672615591289988,82.84,94.27,93.31,2026-08-09,1035820,1150.911111111111,340455,146.5211111111111,5648.0,29,120126,133.47333333333333,8
43166,Lampa,-33.2848358829292,-70.50423374286554,22,29.26,63.01,3.904400902011957,31.82,83.2,78.4,2026-08-10,1477232,1641.368888888889,215545,144.11666666666667,5650.0,22,71269,79.18777777777778,10
87749,Lampa,-33.605455472185426,-70.8157980048235,34,30.45,57.55,5.028528835262867,51.15,88.46,87.24,2026-08-11,1985976,2206.64,232180,69.04888888888888,5931.0,25,146562,162.84666666666666,6
74771,Lampa,-33.215070961125605,-70.8559606847029,33,10.5,66.27,2.7263035891263945,25.4,91.12,87.77,2026-08-12,1908580,2120.6444444444446,237958,68.79666666666667,5360.0,21,52803,58.67,10
19758,Colina,-33.36351883640668,-70.95779108576697,22,27.65,47.57,3.109107089114269,15.39,94.95,90.92,2026-08-13,1712723,1903.025555555556,451953,152.2888888888889,4864.0,29,51681,57.42333333333333,6
96655,Chicureo,-33.63228665650068,-70.66340895380398,37,34.41,70.73,9.647107070723408,19.69,87.09,87.01,2026-08-14,1228136,1364.5955555555556,155287,64.04555555555555,4928.0,28,130227,144.69666666666666,6
12162,Chicureo,-33.23767573642147,-70.73749549462929,39,23.69,64.9,9.667337732464448,35.99,90.05,87.89,2026-08-15,1584599,1760.6655555555556,407665,72.19111111111111,5043.0,20,53700,59.66666666666666,5
71902,Chicureo,-33.24888482903012,-70.79273464789229,22,34.69,46.98,4.465142026151474,7.21,81.91,81.44,2026-08-16,1376816,1529.7955555555557,158512,127.50888888888888,4597.0,26,115469,128.29888888888888,10
50313,Pirque,-33.517603819617285,-70.62512991252484,28,27.56,41.53,4.562480725317567,78.57,87.96,83.9,2026-08-17,1448686,1609.651111111111,282414,90.72666666666667,5218.0,21,70739,78.5988888888889,6
60739,Pirque,-33.28597148020463,-70.59655963179874,39,24.84,47.27,6.370035176877878,82.14,84.74,80.78,2026-08-18,1478352,1642.6133333333332,258872,135.42222222222222,4470.0,22,75051,83.39,7
85034,Lampa,-33.249908372631566,-70.59391010424893,36,13.09,73.45,8.93237240675531,9.64,92.23,91.56,2026-08-19,1928814,2143.1266666666666,397754,114.28222222222222,3232.0,25,55740,61.93333333333333,5
55613,Lampa,-33.468398270722766,-70.94513402629549,23,22.34,36.01,0.3407686881427052,70.33,89.94,89.63,2026-08-20,1187685,1319.65,243070,56.77222222222223,4731.0,24,169942,188.82444444444445,6
87758,Colina,-33.64039703790333,-70.69506198753511,32,14.25,70.15,9.024423293494545,98.27,81.54,77.39,2026-08-21,1844458,2049.3977777777777,229767,70.28777777777778,5216.0,20,50005,55.56111111111111,8
69612,Chicureo,-33.36651075095136,-70.64383164078073,20,31.68,71.43,3.202832334085977,92.25,93.66,90.98,2026-08-22,1828880,2032.088888888889,247829,110.51222222222222,4022.0,25,144195,160.21666666666667,10
16566,Colina,-33.54243869270018,-70.5497196213794,40,19.66,50.63,2.3052040986401243,92.68,87.15,82.99,2026-08-23,1150577,1278.418888888889,192078,58.13333333333333,3885.0,29,158892,176.54666666666665,9
71287,Batuco,-33.56907307145221,-70.91582186261103,24,17.4,45.24,3.660132996528103,62.75,82.08,77.44,2026-08-24,1520258,1689.1755555555555,233524,105.30444444444444,3020.0,22,105807,117.56333333333332,6
54944,Batuco,-33.4391894424363,-70.60067342322255,38,24.32,75.54,1.937026698938048,23.94,85.58,82.6,2026-08-25,1100665,1222.9611111111112,377645,134.40666666666667,4338.0,24,146797,163.10777777777778,10
91077,Chicureo,-33.27902408592971,-70.8012562481269,26,12.89,46.83,6.132166758728887,7.29,82.79,82.22,2026-08-26,1824497,2027.2188888888888,162219,71.07333333333334,3470.0,28,117759,130.84333333333333,6
81523,Lampa,-33.60079905360389,-70.58914765622919,20,18.15,45.88,4.298789742138977,16.15,94.38,94.25,2026-08-27,1889831,2099.8122222222223,412379,102.64222222222222,4706.0,27,81481,90.53444444444445,7
15303,Chicureo,-33.54227572604569,-70.63559795947207,39,16.18,56.96,7.715161472944646,92.78,90.52,89.75,2026-08-28,1877337,2085.93,455073,136.7422222222222,5553.0,20,80660,89.62222222222222,9
34678,Lampa,-33.352914461587844,-70.63932433647697,36,17.82,38.51,9.573770197049312,59.61,93.72,88.92,2026-08-29,1474231,1638.0344444444445,277309,64.07666666666667,5750.0,25,198006,220.00666666666663,5
10932,Lampa,-33.69877461125055,-70.96733941661483,26,24.02,71.36,7.948163573233975,16.32,80.15,76.57,2026-08-30,1611783,1790.87,479588,152.19666666666666,5366.0,21,190553,211.7255555555556,8
63819,Lampa,-33.27229870834634,-70.82682869839006,34,29.42,48.61,4.63135732370064,3.2,89.03,85.97,2026-08-31,1055383,1172.6477777777775,289639,92.55,5529.0,22,141467,157.18555555555557,8
84681,Batuco,-33.48759209440578,-70.84680017066489,38,31.17,76.96,2.4799754873654245,97.61,86.55,83.92,2026-09-01,1156411,1284.901111111111,346513,155.89333333333337,5726.0,21,185453,206.0588888888889,8
24551,Batuco,-33.24274697629631,-70.97476442269479,37,11.83,59.47,3.227170072173945,74.74,81.19,77.66,2026-09-02,1399432,1554.9244444444444,496699,162.96444444444444,4873.0,21,82057,91.17444444444445,6
12191,Colina,-33.26582315428907,-70.67003022680603,38,32.93,68.92,4.571705384495669,93.71,80.4,76.49,2026-09-03,1000623,1111.8033333333333,485842,57.24888888888889,3170.0,21,96410,107.12222222222222,5
72226,Colina,-33.372957513737056,-70.89911715332171,22,16.95,44.86,8.406558994073626,52.09,94.78,93.81,2026-09-04,1298472,1442.746666666667,398320,104.07888888888888,4147.0,29,144490,160.54444444444445,5
87783,Lampa,-33.57352050189492,-70.60450917578765,26,18.89,56.18,1.7826182697631066,62.56,90.05,88.12,2026-09-05,1901322,2112.58,286487,162.45111111111112,3895.0,23,119405,132.67222222222222,9
96527,Chicureo,-33.30111214120964,-70.6811779542954,40,28.31,60.89,8.174898228910907,75.12,85.17,85.1,2026-09-06,1868638,2076.2644444444445,317231,94.1,4780.0,27,167479,186.08777777777777,9
85080,Chicureo,-33.460807921198686,-70.67518865034286,31,19.32,69.57,5.36754203850112,91.88,93.83,91.39,2026-09-07,1534801,1705.3344444444444,193925,150.8411111111111,4653.0,24,75337,83.70777777777778,6
20324,Pirque,-33.6668802984268,-70.8953446530406,27,13.72,58.22,3.121045872552286,15.53,83.98,82.85,2026-09-08,1364140,1515.7111111111112,287023,56.376666666666665,5927.0,27,121814,135.3488888888889,10
10110,Pirque,-33.549431516878215,-70.5677625689032,38,20.61,65.17,8.777750386410457,46.4,87.83,83.93,2026-09-09,1448522,1609.4688888888888,237388,75.9088888888889,5100.0,27,133653,148.50333333333333,10
98553,Chicureo,-33.234855292070584,-70.94010541023134,23,24.32,62.79,3.4255122878956046,70.8,91.66,87.01,2026-09-10,1230455,1367.1722222222222,158007,65.04555555555555,4186.0,27,87972,97.74666666666668,5
99492,Pirque,-33.5996712710629,-70.7536511443712,26,32.01,77.36,0.4756903420094238,86.05,87.46,84.15,2026-09-11,1779429,1977.1433333333327,407802,121.93444444444444,3120.0,23,156247,173.60777777777778,6
68384,Colina,-33.50465110879117,-70.90428157078405,35,20.48,33.91,7.83069669438115,93.27,88.33,87.82,2026-09-12,1822793,2025.325555555556,208596,141.67888888888888,5014.0,20,113472,126.08,6
39034,Chicureo,-33.669963840390395,-70.60079004620326,37,33.65,42.25,0.8199064056376537,21.03,92.63,89.23,2026-09-13,1026060,1140.0666666666666,405266,110.46888888888888,5753.0,26,166460,184.95555555555555,5
67752,Colina,-33.53068824407025,-70.79574685322596,26,25.22,46.09,4.298339992150721,34.66,91.57,90.51,2026-09-14,1375446,1528.2733333333333,498884,79.35222222222222,3399.0,28,86275,95.86111111111111,6
44490,Lampa,-33.369688921620494,-70.59275276055365,38,24.76,75.66,4.047460287852002,9.12,87.69,84.43,2026-09-15,1998331,2220.367777777778,165524,112.08666666666667,3662.0,21,61786,68.6511111111111,8
56568,Lampa,-33.39346882130468,-70.89276319129385,38,24.07,64.6,8.273625660797393,14.29,91.74,89.99,2026-09-16,1492991,1658.878888888889,305002,153.72444444444446,3952.0,27,184446,204.94,10
31462,Pirque,-33.388435493056235,-70.70715728480397,26,17.54,58.66,6.630052306900039,30.67,80.91,76.21,2026-09-17,1995441,2217.1566666666668,275501,102.09333333333332,3413.0,25,168301,187.0011111111111,5
58179,Colina,-33.34629883603834,-70.78181544633478,37,18.07,53.59,7.608545615303966,18.11,84.43,79.91,2026-09-18,1571636,1746.262222222222,432755,83.67555555555556,4556.0,20,78844,87.60444444444444,7
30109,Pirque,-33.42927044270184,-70.83134545202866,39,34.29,35.8,5.329470313201304,94.11,86.11,81.88,2026-09-19,1875993,2084.4366666666665,298056,105.00333333333332,4946.0,23,62536,69.48444444444445,6
77470,Colina,-33.33578823367838,-70.63772388963673,33,17.4,71.83,4.33743126819135,68.03,86.77,85.34,2026-09-20,1685026,1872.2511111111112,164060,99.02111111111113,3098.0,26,56744,63.04888888888889,8
50019,Lampa,-33.52793023403205,-70.97364056256974,25,28.43,41.43,7.3994849448050015,6.72,83.87,81.14,2026-09-21,1228704,1365.2266666666667,364057,88.07222222222222,3404.0,23,161874,179.86,10
85305,Pirque,-33.4361114119328,-70.77546087588735,28,32.63,41.55,7.012175432942199,65.12,85.76,83.44,2026-09-22,1197493,1330.5477777777778,455447,67.03111111111112,5914.0,20,159350,177.05555555555554,7
41848,Chicureo,-33.6414456400109,-70.5454547097776,24,34.48,40.37,9.783450253996987,9.71,86.99,82.72,2026-09-23,1991163,2212.403333333333,340279,79.73666666666666,4413.0,29,114153,126.83666666666667,7
48788,Colina,-33.47842954498085,-70.7466589756141,20,23.33,49.96,5.031879363164334,35.81,89.34,89.32,2026-09-24,1032259,1146.9544444444443,356118,157.85111111111112,4474.0,25,56750,63.05555555555556,7
23995,Batuco,-33.65350819396986,-70.90453023045967,36,16.45,78.39,3.814405637845097,14.91,87.61,86.8,2026-09-25,1353661,1504.0677777777778,310359,123.77888888888889,3514.0,26,137521,152.8011111111111,6
15534,Colina,-33.63251052480519,-70.5865354842347,28,17.11,36.86,5.920857308043517,33.66,84.67,84.53,2026-09-26,1761929,1957.6988888888889,189711,150.8,3139.0,23,100201,111.33444444444444,8
23699,Batuco,-33.296006537686736,-70.90178364504315,22,22.52,40.37,7.579360708958073,49.52,93.59,89.66,2026-09-27,1648207,1831.341111111111,293026,97.80777777777776,3488.0,20,178505,198.3388888888889,6
44729,Chicureo,-33.46573776089405,-70.79732829646164,28,29.54,44.98,8.98187099506983,20.23,82.56,82.28,2026-09-28,1859138,2065.708888888889,485484,130.00222222222223,3890.0,23,170025,188.91666666666663,10
87154,Pirque,-33.28476082577122,-70.89217380365538,36,20.35,71.29,9.148308900381084,52.81,87.58,86.2,2026-09-29,1171910,1302.1222222222225,368134,154.35444444444445,5631.0,28,128572,142.85777777777778,9
59184,Chicureo,-33.54103473337213,-70.96178346035924,21,16.17,63.51,2.5199128254434155,56.58,91.7,88.0,2026-09-30,1031977,1146.641111111111,252974,85.9,4580.0,29,186014,206.6822222222222,7
47205,Pirque,-33.398452415041454,-70.83479419025063,37,23.76,50.66,4.633187141833115,16.76,94.65,92.93,2026-10-01,1171836,1302.04,299646,105.85222222222222,4264.0,25,104766,116.40666666666668,9
79099,Lampa,-33.20442109258291,-70.67702209531687,37,26.82,63.18,2.1114773969392875,80.67,93.55,92.29,2026-10-02,1563850,1737.611111111111,300168,143.16,3949.0,28,112098,124.55333333333331,8
95131,Pirque,-33.39764565720543,-70.50918447620546,38,23.45,43.39,8.805432398507802,8.93,94.95,94.06,2026-10-03,1749917,1944.3522222222225,217728,104.31666666666666,3663.0,29,117100,130.11111111111111,7
39758,Colina,-33.31869856399475,-70.79262985747103,33,19.92,50.19,9.70509125212793,9.55,81.49,79.59,2026-10-04,1929310,2143.677777777778,315088,64.98777777777778,3551.0,20,78258,86.95333333333333,8
19799,Colina,-33.27620656092811,-70.59395125175605,33,31.09,30.96,0.2299712219597216,50.64,90.22,86.58,2026-10-05,1602082,1780.091111111111,161246,106.96111111111112,3341.0,25,101567,112.85222222222222,10
66505,Pirque,-33.33726235000323,-70.92047092555318,22,30.67,79.11,1.300040588476168,62.74,80.38,77.54,2026-10-06,1477438,1641.5977777777778,242263,69.94444444444444,4305.0,24,166916,185.4622222222222,9
